age,loyalty_tier,category,supplier_country,sales_channel,payment_method,quantity,unit_price,discount_pct,shipping_cost,return_flag,review_score,reported_order_total,delivery_time_days,order_month,order_weekday,customer_tenure_days,delayed_delivery_flag,discount_value,final_order_value,avg_item_cost,high_value_order,low_review_flag,shipping_ratio
24.0,silver,beauty,china,mobile-app,paypal,2.0,7.44,10.0,0.0,0.0,2.0,13.39,0,5,6,0,0,1.4880000000000002,13.392,6.696000000000001,0,1,0.0
54.0,gold,beauty,uae,website,credit card,2.0,21.0,5.0,7.62,0.0,5.0,40.52,656,5,6,0,1,2.1,39.9,19.95,1,0,0.1909774436090225
56.0,platinum,baby,uae,mobile-app,cash on delivery,3.0,22.4,5.0,2.68,0.0,4.0,40.52,5,5,6,0,0,3.3599999999999994,63.83999999999999,21.28,1,0,0.0419799498746867
28.0,gold,electronics,pakistan,mobile-app,bank transfer,10.0,42.2,5.0,13.84,0.0,3.0,435.84,871,5,6,0,1,21.1,400.9,40.09,1,0,0.0345223247692691
48.0,,beauty,pakistan,website,bank transfer,1.0,25.51,0.0,1.59,0.0,5.0,27.1,5,9,4,799,0,0.0,25.51,25.51,0,0,0.062328498627989
39.0,silver,electronics,pakistan,call center,paypal,2.0,80.53,0.0,8.67,0.0,4.0,169.73,5,5,6,0,0,0.0,161.06,80.53,1,0,0.0538308704830497
51.0,gold,baby,uae,website,cc,1.0,46.2,0.0,17.91,0.0,2.0,64.11,0,5,6,0,0,0.0,46.2,46.2,1,1,0.3876623376623376
31.0,,kitchen,pakistan,mkt place,,4.0,14.85,15.0,4.08,0.0,1.0,54.57,3,1,2,388,0,8.91,50.49,12.6225,1,1,0.0808080808080808
70.0,gold,home,china,marketplace,bank transfer,4.0,29.88,0.0,9.3,0.0,5.0,128.82,5,5,6,0,0,0.0,119.52,29.88,1,0,0.0778112449799196
22.0,platinum,baby,pakistan,,bank transfer,4.0,25.75,0.0,3.82,0.0,3.0,106.82,107,5,6,0,1,0.0,103.0,25.75,1,0,0.0370873786407767
45.0,,home,china,mobile-app,debit card,4.0,16.85,0.0,2.6,0.0,2.0,70.0,5,6,1,0,0,0.0,67.4,16.85,1,1,0.0385756676557863
-4.0,bronze,electronics,china,mobile-app,cash on delivery,1.0,26.34,15.0,2.93,0.0,2.0,25.32,5,5,6,51,0,3.951,22.389,22.389,0,1,0.1308678368841842
40.0,,baby,pakistan,website,cash on delivery,1.0,14.94,0.0,8.15,0.0,5.0,23.09,5,5,6,0,0,0.0,14.94,14.94,0,0,0.5455153949129853
61.0,bronze,home,australia,marketplace,credit card,3.0,39.68,10.0,3.12,0.0,5.0,110.26,358,5,6,0,1,11.903999999999998,107.136,35.712,1,0,0.0291218637992831
33.0,platinum,home,australia,website,credit card,1.0,50.86,5.0,7.97,1.0,5.0,58.83,5,5,6,454,0,2.543,48.317,48.317,1,0,0.1649522942235652
72.0,gold,electronics,pakistan,mkt place,cod,3.0,22.99,10.0,9.29,0.0,5.0,71.36,9,1,1,0,1,6.897,62.073,20.691,1,0,0.1496624941601018
53.0,bronze,home,china,mkt place,debit card,1.0,17.97,10.0,2.5,0.0,5.0,18.67,953,5,6,0,1,1.797,16.173,16.173,0,0,0.1545786186854634
73.0,bronze,electronics,pakistan,website,cash on delivery,1.0,32.25,25.0,9.11,1.0,2.0,40.52,6,8,0,0,0,8.0625,24.1875,24.1875,0,1,0.376640826873385
48.0,bronze,baby,pakistan,,bank transfer,2.0,22.62,5.0,7.0,0.0,5.0,52.24,5,7,3,385,0,2.262,42.978,21.489,1,0,0.1628740285727581
69.0,gold,electronics,pakistan,,bank transfer,1.0,27.7,0.0,1.35,0.0,1.0,29.05,5,5,6,0,0,0.0,27.7,27.7,0,1,0.0487364620938628
60.0,bronze,home,china,marketplace,paypal,1.0,18.63,5.0,5.26,0.0,5.0,22.96,5,5,6,0,0,0.9315,17.6985,17.6985,0,0,0.297200327711388
43.0,platinum,electronics,pakistan,website,cod,1.0,24.19,25.0,3.99,1.0,0.0,22.13,819,5,6,0,1,6.0475,18.1425,18.1425,0,1,0.2199255890863993
67.0,bronze,baby,pakistan,website,bank transfer,1.0,9.62,20.0,4.26,0.0,4.0,11.96,5,5,6,0,0,1.924,7.696,7.696,0,0,0.5535343035343036
59.0,silver,beauty,pakistan,call center,credit card,1.0,9.83,0.0,4.96,0.0,4.0,14.79,909,5,6,467,1,0.0,9.83,9.83,0,0,0.5045778229908443
50.0,,kitchen,pakistan,mkt place,cc,2.0,13.85,0.0,5.49,0.0,4.0,33.19,0,5,6,0,0,0.0,27.7,13.85,0,0,0.1981949458483754
72.0,platinum,kitchen,pakistan,marketplace,,1.0,14.89,0.0,8.84,0.0,4.0,23.73,5,5,6,0,0,0.0,14.89,14.89,0,0,0.5936870382807253
33.0,gold,electronics,pakistan,mobile-app,cash on delivery,3.0,55.19,25.0,7.12,1.0,4.0,131.3,5,5,6,0,0,41.3925,124.1775,41.3925,1,0,0.0573372792977793
37.0,,baby,pakistan,call center,cc,2.0,23.72,10.0,8.44,0.0,5.0,40.52,35,8,4,0,1,4.744,42.696,21.348,1,0,0.1976765973393292
46.0,gold,kitchen,pakistan,call center,credit card,2.0,17.32,0.0,5.66,1.0,3.0,40.3,61,1,4,190,1,0.0,34.64,17.32,1,0,0.1633949191685912
72.0,gold,baby,pakistan,,bank transfer,1.0,13.2,5.0,0.49,1.0,4.0,13.03,322,5,6,0,1,0.66,12.54,12.54,0,0,0.0390749601275917
68.0,,electronics,china,website,bank transfer,1.0,48.37,0.0,5.18,1.0,6.0,53.55,80,5,6,0,1,0.0,48.37,48.37,1,0,0.1070911722141823
38.0,bronze,kitchen,pakistan,call center,cc,3.0,29.71,10.0,10.77,0.0,5.0,90.99,5,5,6,0,0,8.913,80.217,26.739,1,0,0.1342608175324432
45.0,gold,kitchen,pakistan,website,,2.0,13.05,0.0,8.69,0.0,4.0,34.79,5,2,5,597,0,0.0,26.1,13.05,0,0,0.3329501915708812
70.0,bronze,beauty,pakistan,mobile-app,bank transfer,1.0,23.55,15.0,0.0,1.0,2.0,20.02,92,6,4,0,1,3.5325,20.0175,20.0175,0,1,0.0
52.0,gold,beauty,pakistan,call center,cc,1.0,34.37,10.0,5.41,0.0,3.0,36.34,0,5,6,0,0,3.437,30.933,30.933,0,0,0.1748941260142889
42.0,silver,kitchen,china,,debit card,1.0,30.82,10.0,0.0,0.0,3.0,27.74,5,5,6,753,0,3.082,27.738,27.738,0,0,0.0
62.0,gold,baby,china,mobile-app,cash on delivery,3.0,8.09,25.0,5.98,0.0,6.0,18.2,5,5,4,0,0,6.0675,18.2025,6.0675,0,0,0.3285263013322346
58.0,,kitchen,pakistan,website,cc,2.0,14.12,15.0,1.5,0.0,5.0,25.5,5,5,6,0,0,4.236,24.004,12.002,0,0,0.0624895850691551
50.0,bronze,kitchen,pakistan,website,bank transfer,1.0,19.34,10.0,0.0,0.0,3.0,17.41,5,7,2,27,0,1.934,17.406,17.406,0,0,0.0
41.0,bronze,kitchen,pakistan,,bank transfer,2.0,14.59,10.0,7.27,0.0,4.0,33.53,182,5,6,0,1,2.918,26.262,13.131,0,0,0.2768258320006092
45.0,bronze,home,australia,,credit card,2.0,45.87,20.0,11.25,0.0,3.0,84.64,1,4,4,568,0,18.348,73.392,36.696,1,0,0.1532864617396991
66.0,bronze,home,china,mkt place,cash on delivery,2.0,21.13,5.0,0.0,1.0,2.0,40.52,5,5,6,0,0,2.113,40.147,20.0735,1,1,0.0
66.0,,electronics,pakistan,,credit card,1.0,81.58,5.0,0.0,0.0,3.0,81.58,0,5,6,72,0,4.079,77.501,77.501,1,0,0.0
23.0,,kitchen,pakistan,,cash on delivery,1.0,16.38,10.0,8.79,1.0,5.0,23.53,0,5,6,615,0,1.638,14.742,14.742,0,0,0.5962555962555962
36.0,silver,electronics,pakistan,marketplace,bank transfer,3.0,17.48,0.0,7.78,1.0,2.0,60.22,5,5,6,0,0,0.0,52.44,17.48,1,1,0.1483600305110602
53.0,bronze,beauty,china,,credit card,1.0,8.1,20.0,7.05,0.0,3.0,13.53,729,5,6,494,1,1.62,6.48,6.48,0,0,1.087962962962963
20.0,,electronics,china,website,,1.0,40.82,0.0,1.34,0.0,1.0,42.16,36,5,6,0,1,0.0,40.82,40.82,1,1,0.032827045565899
38.0,bronze,home,china,call center,cc,2.0,14.89,10.0,8.33,0.0,6.0,35.13,5,5,6,0,0,2.978,26.802,13.401,0,0,0.3107977016640549
44.0,gold,kitchen,pakistan,,paypal,4.0,13.9,50.0,9.33,0.0,5.0,37.13,5,5,6,0,0,27.8,27.8,6.95,0,0,0.3356115107913669
47.0,gold,home,china,mobile-app,credit card,2.0,20.05,110.0,6.54,0.0,4.0,2.53,0,5,6,0,0,44.11,-4.009999999999998,-2.004999999999999,0,0,-1.6309226932668337
61.0,gold,electronics,pakistan,mobile app,cash on delivery,5.0,65.23,20.0,6.11,0.0,5.0,267.03,5,5,6,0,0,65.23,260.92,52.184000000000005,1,0,0.0234171393530584
40.0,silver,baby,china,mkt place,paypal,3.0,9.95,0.0,0.35,0.0,1.0,30.2,726,5,6,0,1,0.0,29.85,9.95,0,1,0.0117252931323283
59.0,bronze,beauty,china,marketplace,cod,1.0,10.51,25.0,5.46,0.0,3.0,13.34,5,5,6,0,0,2.6275,7.8825,7.8825,0,0,0.69267364414843
59.0,silver,beauty,pakistan,website,paypal,2.0,24.63,5.0,11.94,0.0,3.0,61.2,5,5,6,0,0,2.463,46.797,23.3985,1,0,0.2551445605487531
72.0,bronze,kitchen,china,mobile app,,1.0,16.28,20.0,2.71,0.0,5.0,15.73,5,5,6,0,0,3.256,13.024,13.024,0,0,0.2080773955773955
22.0,gold,home,china,call center,cc,1.0,16.34,15.0,3.68,1.0,1.0,17.57,5,5,6,0,0,2.451,13.889,13.889,0,1,0.2649578803369573
63.0,silver,kitchen,australia,,,4.0,25.82,0.0,3.74,0.0,5.0,107.02,5,5,6,0,0,0.0,103.28,25.82,1,0,0.0362122385747482
43.0,gold,baby,china,website,credit card,1.0,10.91,5.0,5.17,0.0,5.0,16.08,5,5,6,0,0,0.5455,10.3645,10.3645,0,0,0.4988180809493945
54.0,,electronics,pakistan,mkt place,credit card,3.0,75.84,20.0,5.96,1.0,4.0,187.98,5,5,6,0,0,45.504000000000005,182.016,60.672,1,0,0.0327443741209564
34.0,platinum,electronics,pakistan,website,cc,2.0,24.74,0.0,4.23,0.0,4.0,53.71,0,5,6,0,0,0.0,49.48,24.74,1,0,0.0854890864995958
72.0,,beauty,pakistan,marketplace,cc,1.0,10.18,5.0,5.64,0.0,5.0,15.82,5,5,6,0,0,0.509,9.671,9.671,0,0,0.5831868472753593
43.0,gold,kitchen,pakistan,mkt place,cod,4.0,24.02,0.0,5.18,1.0,1.0,101.26,5,5,6,0,0,0.0,96.08,24.02,1,1,0.0539134054954204
73.0,bronze,baby,pakistan,website,cod,2.0,13.62,5.0,4.21,0.0,4.0,30.09,5,5,6,0,0,1.362,25.878,12.939,0,0,0.1626864518123502
32.0,gold,electronics,china,mobile app,debit card,5.0,40.0,0.0,0.0,0.0,4.0,200.0,0,5,6,0,0,0.0,200.0,40.0,1,0,0.0
33.0,silver,beauty,china,call center,cash on delivery,1.0,13.3,5.0,5.31,0.0,4.0,18.61,541,5,6,0,1,0.665,12.635000000000002,12.635000000000002,0,0,0.4202611792639493
59.0,,home,pakistan,,,1.0,24.21,5.0,7.11,0.0,5.0,30.11,5,3,1,0,0,1.2105,22.9995,22.9995,0,0,0.3091371551555468
69.0,gold,home,australia,mobile app,bank transfer,1.0,52.13,25.0,3.25,0.0,3.0,42.35,5,5,6,0,0,13.0325,39.0975,39.0975,1,0,0.083125519534497
51.0,gold,home,china,,,3.0,80.22,15.0,9.78,0.0,4.0,214.34,123,5,3,797,1,36.099,204.561,68.187,1,0,0.0478096997961488
66.0,,baby,pakistan,marketplace,debit card,1.0,22.4,5.0,5.98,0.0,2.0,40.52,5,5,6,0,0,1.12,21.28,21.28,0,1,0.281015037593985
20.0,bronze,electronics,china,website,cc,5.0,24.17,0.0,6.7,0.0,4.0,127.55,5,4,4,0,0,0.0,120.85,24.17,1,0,0.0554406288787753
26.0,gold,home,australia,website,credit card,1.0,47.97,5.0,10.02,1.0,2.0,57.99,416,5,6,0,1,2.3985,45.5715,45.5715,1,1,0.2198742635199631
67.0,bronze,electronics,pakistan,marketplace,credit card,1.0,34.5,5.0,1.14,0.0,3.0,33.91,2,10,5,471,0,1.725,32.775,32.775,0,0,0.0347826086956521
52.0,bronze,beauty,pakistan,website,cash on delivery,3.0,38.21,0.0,7.16,0.0,2.0,121.79,5,5,6,462,0,0.0,114.63,38.21,1,1,0.0624618337259007
50.0,gold,home,china,mobile app,credit card,1.0,63.99,5.0,7.71,0.0,4.0,71.7,989,5,6,0,1,3.1995,60.7905,60.7905,1,0,0.1268290275618723
39.0,silver,kitchen,china,,credit card,4.0,11.77,5.0,12.4,0.0,5.0,57.13,5,6,1,0,0,2.354,44.726,11.1815,1,0,0.2772436614049993
34.0,,home,china,mobile app,cash on delivery,1.0,63.55,15.0,8.07,0.0,5.0,62.09,0,5,6,0,0,9.5325,54.0175,54.0175,1,0,0.149396029064655
72.0,gold,kitchen,china,website,cash on delivery,-1.0,22.4,15.0,11.02,0.0,0.0,40.52,0,5,6,0,0,-3.36,-19.04,19.04,0,1,-0.5787815126050421
63.0,gold,kitchen,pakistan,website,cash on delivery,3.0,20.41,5.0,12.72,1.0,3.0,70.89,57,5,6,0,1,3.061500000000001,58.1685,19.3895,1,0,0.2186750560870574
70.0,bronze,home,pakistan,marketplace,,3.0,24.47,0.0,0.0,0.0,4.0,73.41,5,5,6,0,0,0.0,73.41,24.47,1,0,0.0
48.0,bronze,kitchen,pakistan,,paypal,1.0,18.01,5.0,0.0,0.0,4.0,17.11,5,5,6,0,0,0.9005000000000001,17.1095,17.1095,0,0,0.0
72.0,,baby,pakistan,mkt place,cod,1.0,20.68,5.0,3.51,1.0,4.0,23.16,5,5,6,0,0,1.034,19.646,19.646,0,0,0.17866232311921
50.0,,kitchen,australia,website,credit card,2.0,23.83,5.0,5.77,0.0,5.0,40.52,0,5,6,0,0,2.383,45.277,22.6385,1,0,0.1274377719371866
70.0,platinum,kitchen,australia,website,credit card,-1.0,17.55,20.0,5.51,0.0,4.0,-8.53,5,4,4,201,0,-3.51,-14.04,14.04,0,0,-0.3924501424501424
45.0,bronze,electronics,china,call center,cash on delivery,2.0,30.4,0.0,7.61,1.0,5.0,40.52,512,5,6,0,1,0.0,60.8,30.4,1,0,0.1251644736842105
34.0,,beauty,china,mobile-app,cc,2.0,14.6,10.0,9.77,1.0,5.0,36.05,5,5,6,0,0,2.92,26.28,13.14,0,0,0.371765601217656
63.0,gold,kitchen,australia,mkt place,cc,2.0,22.71,5.0,14.3,0.0,4.0,57.45,3,1,0,593,0,2.2710000000000004,43.149,21.5745,1,0,0.331409766159123
47.0,,kitchen,pakistan,call center,cod,2.0,22.9,10.0,7.46,1.0,5.0,48.68,5,5,6,0,0,4.58,41.22,20.61,1,0,0.1809801067442989
73.0,,electronics,pakistan,,debit card,3.0,35.45,0.0,12.33,0.0,2.0,118.68,5,5,6,0,0,0.0,106.35,35.45,1,1,0.1159379407616361
56.0,bronze,kitchen,china,call center,,4.0,39.81,20.0,1.11,0.0,5.0,128.5,5,5,6,0,0,31.848000000000003,127.392,31.848000000000003,1,0,0.0087132629992464
51.0,,beauty,uae,marketplace,bank transfer,1.0,13.16,5.0,0.0,1.0,1.0,12.5,5,5,6,779,0,0.6579999999999999,12.502,12.502,0,1,0.0
38.0,bronze,baby,china,mobile app,cod,4.0,13.98,0.0,3.12,0.0,4.0,59.04,782,5,6,0,1,0.0,55.92,13.98,1,0,0.055793991416309
23.0,platinum,kitchen,australia,mobile-app,cod,1.0,23.74,10.0,19.3,1.0,4.0,40.67,5,5,6,0,0,2.374,21.366,21.366,0,0,0.9033043152672472
66.0,,baby,uae,marketplace,bank transfer,2.0,0.0,15.0,8.87,1.0,4.0,8.87,942,5,6,0,1,0.0,0.0,0.0,0,0,inf
35.0,bronze,home,china,website,cc,1.0,43.36,25.0,4.23,0.0,4.0,36.75,5,5,6,0,0,10.84,32.52,32.52,0,0,0.1300738007380074
36.0,bronze,baby,china,,cod,2.0,22.4,5.0,6.88,0.0,4.0,33.2,5,5,6,468,0,2.24,42.56,21.28,1,0,0.1616541353383458
64.0,,beauty,pakistan,mkt place,cod,1.0,7.28,5.0,12.04,1.0,4.0,18.96,6,9,1,0,0,0.364,6.916,6.916,0,0,1.740890688259109
29.0,bronze,kitchen,pakistan,,cod,3.0,12.98,15.0,8.96,0.0,2.0,42.06,5,5,6,0,0,5.840999999999999,33.099,11.033,0,1,0.2707030423879876
30.0,,beauty,uae,mkt place,cash on delivery,1.0,19.21,0.0,3.01,0.0,4.0,22.22,5,5,6,0,0,0.0,19.21,19.21,0,0,0.1566892243623112
58.0,bronze,baby,pakistan,call center,debit card,2.0,17.31,0.0,2.66,1.0,5.0,37.28,2,4,2,621,0,0.0,34.62,17.31,1,0,0.0768341998844598
48.0,bronze,beauty,pakistan,marketplace,paypal,3.0,7.3,0.0,4.58,0.0,4.0,26.48,447,5,6,0,1,0.0,21.9,7.3,0,0,0.2091324200913242
44.0,bronze,electronics,china,mkt place,cod,-1.0,19.07,15.0,7.41,0.0,3.0,-8.8,5,5,6,0,0,-2.8605,-16.2095,16.2095,0,0,-0.4571393318732842
25.0,,beauty,pakistan,mkt place,credit card,1.0,35.42,15.0,6.7,0.0,4.0,36.81,244,3,2,615,1,5.313000000000001,30.107,30.107,0,0,0.222539608728867
54.0,gold,baby,pakistan,mobile app,debit card,1.0,16.83,15.0,9.83,0.0,2.0,24.14,278,5,6,668,1,2.5245,14.3055,14.3055,0,1,0.6871482996050471
42.0,bronze,baby,pakistan,call center,cash on delivery,2.0,13.46,25.0,9.28,1.0,5.0,29.47,0,5,6,0,0,6.73,20.19,10.095,0,0,0.4596334819217433
45.0,bronze,baby,uae,website,credit card,2.0,78.49,0.0,4.28,0.0,4.0,161.26,489,5,6,0,1,0.0,156.98,78.49,1,0,0.0272646196967766
67.0,platinum,beauty,pakistan,website,credit card,1.0,10.19,5.0,15.65,0.0,2.0,25.33,272,5,6,0,1,0.5095,9.6805,9.6805,0,1,1.6166520324363411
18.0,gold,kitchen,pakistan,mobile app,cod,1.0,22.08,5.0,11.46,0.0,4.0,32.44,5,5,6,0,0,1.104,20.976,20.976,0,0,0.5463386727688788
34.0,bronze,baby,uae,call center,cash on delivery,1.0,22.4,10.0,7.98,1.0,4.0,40.52,5,5,6,0,0,2.24,20.16,20.16,0,0,0.3958333333333334
65.0,platinum,kitchen,australia,mobile app,cash on delivery,1.0,24.94,10.0,7.39,0.0,5.0,29.84,5,5,6,0,0,2.494,22.446,22.446,0,0,0.3292346075024503
69.0,,electronics,pakistan,website,bank transfer,1.0,16.42,5.0,4.48,0.0,1.0,20.08,465,5,6,0,1,0.8210000000000001,15.599000000000002,15.599000000000002,0,1,0.287197897301109
125.0,gold,electronics,pakistan,call center,credit card,1.0,21.07,0.0,0.0,0.0,4.0,21.07,399,5,6,0,1,0.0,21.07,21.07,0,0,0.0
67.0,,beauty,china,marketplace,credit card,1.0,13.1,25.0,10.57,0.0,4.0,20.39,5,5,5,0,0,3.275,9.825,9.825,0,0,1.0758269720101783
30.0,silver,beauty,pakistan,mobile-app,credit card,1.0,9.57,50.0,3.19,0.0,5.0,7.97,5,5,6,0,0,4.785,4.785,4.785,0,0,0.6666666666666666
20.0,platinum,baby,uae,mobile app,debit card,2.0,56.05,5.0,7.63,0.0,2.0,114.12,5,5,6,0,0,5.605,106.495,53.2475,1,1,0.0716465561763463
48.0,gold,home,australia,call center,paypal,1.0,40.75,0.0,0.4,0.0,3.0,41.15,5,5,6,0,0,0.0,40.75,40.75,1,0,0.0098159509202454
68.0,,baby,pakistan,,bank transfer,2.0,22.82,10.0,12.08,1.0,2.0,40.52,0,5,6,0,0,4.564,41.076,20.538,1,1,0.2940890057454474
23.0,bronze,,,mkt place,,5.0,42.42,5.0,7.06,0.0,4.0,208.56,5,5,6,0,0,10.605,201.49500000000003,40.29900000000001,1,0,0.0350380902751929
50.0,,baby,pakistan,website,,1.0,10.67,0.0,6.87,1.0,1.0,17.54,178,4,2,286,1,0.0,10.67,10.67,0,1,0.6438612933458294
53.0,gold,electronics,pakistan,call center,cc,1.0,29.35,5.0,5.44,0.0,4.0,33.32,5,1,1,649,0,1.4675,27.8825,27.8825,0,0,0.1951044562001255
57.0,platinum,,,mobile-app,credit card,4.0,21.66,10.0,5.84,1.0,4.0,83.82,5,5,6,0,0,8.664,77.976,19.494,1,0,0.0748948394377757
52.0,silver,baby,china,website,bank transfer,4.0,10.57,25.0,4.51,0.0,6.0,36.22,123,7,1,369,1,10.57,31.71,7.9275,0,0,0.1422264269946389
49.0,bronze,electronics,pakistan,mkt place,paypal,3.0,42.75,25.0,6.39,1.0,6.0,102.58,5,5,6,0,0,32.0625,96.1875,32.0625,1,0,0.0664327485380116
54.0,gold,,,mobile-app,credit card,2.0,24.82,0.0,10.81,0.0,5.0,60.45,425,5,6,0,1,0.0,49.64,24.82,1,0,0.217767929089444
28.0,bronze,home,china,website,cash on delivery,2.0,14.47,0.0,5.25,0.0,5.0,34.19,5,5,6,0,0,0.0,28.94,14.47,0,0,0.181409813407049
61.0,silver,baby,uae,mkt place,cod,1.0,54.92,10.0,1.26,0.0,4.0,50.69,5,5,6,0,0,5.492000000000001,49.428,49.428,1,0,0.0254916241806263
53.0,silver,home,australia,website,,5.0,38.27,5.0,7.31,0.0,5.0,198.66,5,9,2,0,0,9.5675,181.78250000000003,36.3565,1,0,0.0402128917800118
47.0,,,,mobile-app,cash on delivery,10.0,20.1,5.0,3.68,0.0,1.0,194.63,0,4,4,521,0,10.05,190.95,19.095,1,1,0.0192720607488871
24.0,bronze,kitchen,china,mobile-app,cash on delivery,2.0,34.52,10.0,3.55,0.0,4.0,65.69,5,5,6,0,0,6.904000000000001,62.136,31.068,1,0,0.0571327410840736
37.0,,beauty,pakistan,mobile-app,cod,3.0,9.37,15.0,2.95,1.0,3.0,26.84,0,5,6,0,0,4.2165,23.8935,7.9645,0,0,0.1234645405654257
72.0,bronze,home,china,website,cc,2.0,77.28,0.0,7.71,0.0,5.0,162.27,5,7,1,0,0,0.0,154.56,77.28,1,0,0.0498835403726708
49.0,bronze,home,china,mobile app,credit card,1.0,62.5,10.0,8.75,0.0,5.0,65.0,5,5,6,0,0,6.25,56.25,56.25,1,0,0.1555555555555555
19.0,silver,home,china,website,paypal,3.0,48.88,5.0,7.83,1.0,6.0,147.14,5,4,5,0,0,7.332000000000001,139.30800000000002,46.43600000000001,1,0,0.0562063915927297
36.0,gold,home,china,call center,debit card,3.0,20.71,20.0,10.07,0.0,5.0,59.77,0,5,6,0,0,12.426000000000002,49.704,16.568,1,0,0.2025993883792049
68.0,platinum,kitchen,china,mobile-app,paypal,2.0,14.39,0.0,7.96,0.0,5.0,36.74,744,5,6,0,1,0.0,28.78,14.39,0,0,0.276580958999305
21.0,gold,home,china,call center,paypal,2.0,50.09,0.0,6.55,0.0,4.0,106.73,122,8,0,767,1,0.0,100.18,50.09,1,0,0.0653823118386903
73.0,silver,home,china,marketplace,debit card,1.0,82.03,25.0,2.59,0.0,4.0,64.11,847,5,6,0,1,20.5075,61.5225,61.5225,1,0,0.0420984192775001
51.0,,home,china,marketplace,credit card,1.0,21.64,5.0,9.03,0.0,4.0,29.59,5,5,6,0,0,1.082,20.558,20.558,0,0,0.4392450627492946
45.0,platinum,kitchen,australia,mkt place,cash on delivery,3.0,18.92,15.0,4.83,0.0,5.0,53.08,5,5,1,0,0,8.514000000000001,48.246,16.082,1,0,0.1001119263773162
75.0,,home,china,mobile-app,cod,1.0,72.89,0.0,5.44,0.0,5.0,78.33,90,5,6,0,1,0.0,72.89,72.89,1,0,0.0746330086431609
23.0,platinum,home,china,call center,,2.0,29.43,0.0,6.42,0.0,4.0,40.52,5,5,6,0,0,0.0,58.86,29.43,1,0,0.109072375127421
59.0,silver,baby,uae,call center,bank transfer,2.0,72.66,0.0,6.2,0.0,5.0,151.52,294,5,6,0,1,0.0,145.32,72.66,1,0,0.0426644646297825
24.0,gold,baby,pakistan,website,paypal,1.0,31.25,5.0,2.62,1.0,4.0,33.87,5,3,0,723,0,1.5625,29.6875,29.6875,0,0,0.0882526315789473
33.0,,electronics,pakistan,website,bank transfer,3.0,21.55,5.0,6.42,0.0,5.0,67.84,0,9,1,796,0,3.2325,61.4175,20.4725,1,0,0.1045304677005739
48.0,silver,home,china,call center,,1.0,64.9,0.0,5.98,0.0,4.0,64.9,5,6,4,0,0,0.0,64.9,64.9,1,0,0.0921417565485362
46.0,bronze,baby,pakistan,mobile app,cod,2.0,23.75,0.0,4.93,0.0,4.0,40.52,651,5,6,645,1,0.0,47.5,23.75,1,0,0.1037894736842105
73.0,platinum,beauty,pakistan,,credit card,2.0,7.39,0.0,6.0,0.0,4.0,20.78,813,5,6,0,1,0.0,14.78,7.39,0,0,0.4059539918809202
42.0,,electronics,pakistan,mobile-app,cc,2.0,30.37,0.0,6.66,1.0,1.0,67.4,5,5,6,0,0,0.0,60.74,30.37,1,1,0.1096476786302272
68.0,gold,beauty,pakistan,mobile app,cc,2.0,34.4,20.0,0.0,0.0,4.0,55.04,5,5,6,0,0,13.76,55.04,27.52,1,0,0.0
125.0,gold,baby,uae,mobile-app,debit card,2.0,69.44,5.0,99.99,0.0,0.0,2.32,5,7,5,731,0,6.944,131.936,65.968,1,1,0.7578674508852776
33.0,platinum,kitchen,australia,mobile app,cod,1.0,27.42,20.0,9.58,1.0,4.0,31.52,5,5,6,0,0,5.484000000000001,21.936,21.936,0,0,0.4367250182348651
70.0,,kitchen,china,mobile app,debit card,1.0,13.93,0.0,7.78,1.0,2.0,0.22,0,12,2,524,0,0.0,13.93,13.93,0,1,0.5585068198133525
65.0,gold,electronics,china,call center,cc,1.0,32.51,20.0,6.1,1.0,2.0,32.11,409,5,6,0,1,6.501999999999999,26.008,26.008,0,1,0.2345432174715472
25.0,gold,home,pakistan,website,cc,3.0,24.91,0.0,5.12,0.0,1.0,79.85,5,5,6,800,0,0.0,74.73,24.91,1,1,0.0685133145992238
24.0,,electronics,pakistan,mobile-app,cod,1.0,17.45,15.0,9.19,0.0,4.0,24.02,5,5,6,0,0,2.6175,14.8325,14.8325,0,0,0.6195853699646048
65.0,bronze,electronics,pakistan,website,paypal,1.0,16.28,0.0,3.5,1.0,2.0,19.78,460,5,6,0,1,0.0,16.28,16.28,0,1,0.2149877149877149
40.0,platinum,home,china,call center,cc,10.0,28.34,5.0,3.4,0.0,5.0,272.63,0,5,6,0,0,14.17,269.23,26.922999999999995,1,0,0.0126286075103071
40.0,,home,pakistan,marketplace,cod,1.0,24.65,5.0,7.45,1.0,5.0,32.1,5,5,6,0,0,1.2325,23.4175,23.4175,0,0,0.318138144550016
68.0,gold,beauty,china,website,credit card,2.0,30.6,0.0,4.36,0.0,5.0,65.56,0,5,6,0,0,0.0,61.2,30.6,1,0,0.0712418300653594
47.0,silver,home,china,,credit card,2.0,44.8,5.0,9.31,1.0,5.0,98.91,5,5,6,0,0,4.48,85.11999999999999,42.56,1,0,0.109375
-4.0,,electronics,china,mkt place,bank transfer,2.0,42.26,5.0,7.83,0.0,4.0,88.12,5,5,6,0,0,4.226,80.294,40.147,1,0,0.0975166263979874
41.0,bronze,beauty,china,,cash on delivery,3.0,8.54,0.0,9.49,0.0,5.0,35.11,0,5,6,338,0,0.0,25.62,8.54,0,0,0.3704137392661983
